order_item_id,order_id,product_id,quantity,unit_price,subtotal
12646,4200,35,4,362.46,1449.84
12647,4201,71,2,228.07,456.14
12648,4201,75,5,54.82,274.1
12649,4201,96,3,226.88,680.64
12650,4202,76,5,369.33,1846.65
12651,4202,24,2,124.22,248.44
12652,4202,57,3,129.78,389.34
12653,4202,86,5,306.93,1534.65
12654,4203,84,2,231.72,463.44
12655,4203,81,2,190.81,381.62
12656,4203,5,1,41.82,41.82
12657,4203,58,2,125.93,251.86
12658,4203,7,2,494.45,988.9
12659,4204,51,5,68.81,344.05
12660,4204,89,5,33.05,165.25
12661,4204,84,3,231.72,695.16
12662,4204,72,2,119.47,238.94
12663,4205,59,2,217.48,434.96
12664,4205,15,2,271.65,543.3
12665,4205,59,4,217.48,869.92
12666,4205,89,5,33.05,165.25
12667,4205,76,3,369.33,1107.99
12668,4206,53,5,485,2425
12669,4207,75,2,54.82,109.64
12670,4207,89,2,33.05,66.1
12671,4207,66,3,484.65,1453.95
12672,4207,98,4,497.8,1991.2
12673,4207,79,4,181.2,724.8
12674,4208,34,2,348.91,697.82
12675,4208,73,3,445.17,1335.51
12676,4208,98,2,497.8,995.6
12677,4208,20,4,468.19,1872.76
12678,4208,96,2,226.88,453.76
12679,4209,3,3,222.37,667.11
12680,4209,79,1,181.2,181.2
12681,4209,60,5,285.16,1425.8
12682,4210,64,4,131.45,525.8
12683,4210,23,3,374.08,1122.24
12684,4211,17,4,208.38,833.52
12685,4211,26,5,422.35,2111.75
12686,4212,31,1,5.09,5.09
12687,4213,6,2,123.18,246.36
12688,4213,35,3,362.46,1087.38
12689,4213,68,1,421.3,421.3
12690,4213,38,1,308.76,308.76
12691,4214,80,2,15.77,31.54
12692,4214,10,3,355.47,1066.41
12693,4214,65,2,423.49,846.98
12694,4215,94,5,25.54,127.7
12695,4215,79,1,181.2,181.2
12696,4215,38,1,308.76,308.76
12697,4215,64,2,131.45,262.9
12698,4216,42,1,495.44,495.44
12699,4216,58,1,125.93,125.93
12700,4216,80,2,15.77,31.54
12701,4216,89,2,33.05,66.1
12702,4216,51,1,68.81,68.81
12703,4217,27,3,199.62,598.86
12704,4217,92,5,86.91,434.55
12705,4217,65,2,423.49,846.98
12706,4217,60,1,285.16,285.16
12707,4218,60,1,285.16,285.16
12708,4218,99,2,300.02,600.04
12709,4219,83,3,248.56,745.68
12710,4219,14,5,444.98,2224.9
12711,4220,54,5,459.5,2297.5
12712,4220,95,3,182.11,546.33
12713,4220,97,2,459.39,918.78
12714,4220,31,4,5.09,20.36
12715,4221,70,3,171.06,513.18
12716,4222,76,4,369.33,1477.32
12717,4222,43,2,471.99,943.98
12718,4222,58,2,125.93,251.86
12719,4222,70,5,171.06,855.3
12720,4222,45,3,60.95,182.85
12721,4223,58,4,125.93,503.72
12722,4224,85,1,44.53,44.53
12723,4224,76,1,369.33,369.33
12724,4225,4,4,387.21,1548.84
12725,4226,63,3,228.34,685.02
12726,4227,19,5,153.82,769.1
12727,4227,65,5,423.49,2117.45
12728,4227,51,3,68.81,206.43
12729,4227,4,4,387.21,1548.84
12730,4228,2,1,365.81,365.81
12731,4228,96,4,226.88,907.52
12732,4228,40,4,295.42,1181.68
12733,4229,43,2,471.99,943.98
12734,4229,12,1,458.36,458.36
12735,4230,12,5,458.36,2291.8
12736,4230,6,3,123.18,369.54
12737,4231,15,2,271.65,543.3
12738,4232,85,4,44.53,178.12
12739,4232,12,4,458.36,1833.44
12740,4233,56,5,262.46,1312.3
12741,4233,26,2,422.35,844.7
12742,4233,1,5,349.63,1748.15
12743,4234,91,1,267.41,267.41
12744,4234,17,4,208.38,833.52
12745,4234,24,1,124.22,124.22
12746,4234,66,3,484.65,1453.95
12747,4235,56,3,262.46,787.38
12748,4235,29,5,201.64,1008.2
12749,4235,76,3,369.33,1107.99
12750,4236,57,3,129.78,389.34
12751,4236,52,3,282.24,846.72
12752,4236,74,1,113.45,113.45
12753,4236,13,4,205.95,823.8
12754,4237,11,4,40.17,160.68
12755,4237,45,1,60.95,60.95
12756,4237,47,2,195.47,390.94
12757,4237,47,2,195.47,390.94
12758,4237,71,3,228.07,684.21
12759,4238,68,3,421.3,1263.9
12760,4238,10,3,355.47,1066.41
12761,4238,49,2,48.28,96.56
12762,4238,61,4,137.94,551.76
12763,4239,93,4,332.77,1331.08
12764,4239,88,1,457.23,457.23
12765,4239,96,3,226.88,680.64
12766,4239,45,4,60.95,243.8
12767,4240,58,4,125.93,503.72
12768,4240,42,1,495.44,495.44
12769,4240,72,5,119.47,597.35
12770,4241,59,2,217.48,434.96
12771,4241,5,5,41.82,209.1
12772,4241,6,5,123.18,615.9
12773,4241,19,2,153.82,307.64
12774,4241,92,3,86.91,260.73
12775,4242,40,4,295.42,1181.68
12776,4242,71,2,228.07,456.14
12777,4242,29,1,201.64,201.64
12778,4243,59,2,217.48,434.96
12779,4243,20,5,468.19,2340.95
12780,4243,41,3,129.84,389.52
12781,4244,66,5,484.65,2423.25
12782,4244,42,3,495.44,1486.32
12783,4244,8,1,119.39,119.39
12784,4244,28,5,338.73,1693.65
12785,4244,30,1,79.6,79.6
12786,4245,48,4,90.18,360.72
12787,4246,73,3,445.17,1335.51
12788,4246,48,3,90.18,270.54
12789,4246,34,4,348.91,1395.64
12790,4246,53,4,485,1940
12791,4246,69,1,474.83,474.83
12792,4247,20,5,468.19,2340.95
12793,4248,66,1,484.65,484.65
12794,4248,39,4,73.96,295.84
12795,4248,23,5,374.08,1870.4
12796,4248,19,5,153.82,769.1
12797,4248,82,1,50.53,50.53
12798,4249,24,3,124.22,372.66
12799,4249,24,1,124.22,124.22
12800,4249,53,2,485,970
12801,4249,74,1,113.45,113.45
12802,4250,61,4,137.94,551.76
12803,4250,36,3,256.3,768.9
12804,4250,98,1,497.8,497.8
12805,4250,78,4,485.18,1940.72
12806,4250,72,2,119.47,238.94
12807,4251,42,2,495.44,990.88
12808,4251,32,5,27.18,135.9
12809,4251,54,5,459.5,2297.5
12810,4252,72,3,119.47,358.41
12811,4252,33,3,465.91,1397.73
12812,4252,5,1,41.82,41.82
12813,4252,21,3,285.68,857.04
12814,4253,48,1,90.18,90.18
12815,4254,76,1,369.33,369.33
12816,4254,80,3,15.77,47.31
12817,4254,11,3,40.17,120.51
12818,4255,79,2,181.2,362.4
12819,4255,43,3,471.99,1415.97
12820,4255,69,3,474.83,1424.49
12821,4256,76,5,369.33,1846.65
12822,4256,1,1,349.63,349.63
12823,4256,12,4,458.36,1833.44
12824,4256,76,5,369.33,1846.65
12825,4256,15,4,271.65,1086.6
12826,4257,33,1,465.91,465.91
12827,4257,17,2,208.38,416.76
12828,4257,13,1,205.95,205.95
12829,4257,16,2,165.55,331.1
12830,4258,67,1,129.58,129.58
12831,4258,15,5,271.65,1358.25
12832,4258,59,5,217.48,1087.4
12833,4258,57,1,129.78,129.78
12834,4258,94,2,25.54,51.08
12835,4259,35,3,362.46,1087.38
12836,4259,58,5,125.93,629.65
12837,4259,44,5,275.97,1379.85
12838,4259,80,5,15.77,78.85
12839,4260,13,5,205.95,1029.75
12840,4260,91,3,267.41,802.23
12841,4260,34,2,348.91,697.82
12842,4260,32,1,27.18,27.18
12843,4261,48,4,90.18,360.72
12844,4261,71,3,228.07,684.21
12845,4261,48,5,90.18,450.9
12846,4261,38,4,308.76,1235.04
12847,4262,16,3,165.55,496.65
12848,4262,81,5,190.81,954.05
12849,4263,89,5,33.05,165.25
12850,4264,87,5,499.61,2498.05
12851,4265,27,5,199.62,998.1
12852,4265,78,3,485.18,1455.54
12853,4265,30,1,79.6,79.6
12854,4265,41,5,129.84,649.2
12855,4266,10,5,355.47,1777.35
12856,4266,46,2,22.72,45.44
12857,4266,4,2,387.21,774.42
12858,4266,11,5,40.17,200.85
12859,4267,89,4,33.05,132.2
12860,4267,63,5,228.34,1141.7
12861,4267,79,3,181.2,543.6
12862,4268,89,1,33.05,33.05
12863,4268,44,2,275.97,551.94
12864,4269,76,3,369.33,1107.99
12865,4269,28,4,338.73,1354.92
12866,4269,52,5,282.24,1411.2
12867,4269,59,2,217.48,434.96
12868,4269,71,3,228.07,684.21
12869,4270,66,5,484.65,2423.25
12870,4271,80,2,15.77,31.54
12871,4271,40,3,295.42,886.26
12872,4271,71,3,228.07,684.21
12873,4271,80,1,15.77,15.77
12874,4272,49,1,48.28,48.28
12875,4272,85,1,44.53,44.53
12876,4273,93,2,332.77,665.54
12877,4273,82,2,50.53,101.06
12878,4273,42,1,495.44,495.44
12879,4274,84,3,231.72,695.16
12880,4274,69,1,474.83,474.83
12881,4275,24,4,124.22,496.88
12882,4276,40,5,295.42,1477.1
12883,4276,10,2,355.47,710.94
12884,4276,96,3,226.88,680.64
12885,4276,98,5,497.8,2489
12886,4276,34,1,348.91,348.91
12887,4277,96,4,226.88,907.52
12888,4277,63,3,228.34,685.02
12889,4277,63,1,228.34,228.34
12890,4277,88,4,457.23,1828.92
12891,4278,29,5,201.64,1008.2
12892,4278,26,1,422.35,422.35
12893,4278,73,1,445.17,445.17
12894,4278,1,1,349.63,349.63
12895,4279,65,3,423.49,1270.47
12896,4279,51,4,68.81,275.24
12897,4279,90,4,495.83,1983.32
12898,4279,65,5,423.49,2117.45
12899,4280,32,1,27.18,27.18
12900,4280,49,3,48.28,144.84
12901,4281,27,5,199.62,998.1
12902,4281,46,4,22.72,90.88
12903,4281,34,1,348.91,348.91
12904,4281,33,2,465.91,931.82
12905,4281,77,2,338.32,676.64
12906,4282,45,3,60.95,182.85
12907,4282,73,5,445.17,2225.85
12908,4282,50,2,53.82,107.64
12909,4283,88,2,457.23,914.46
12910,4283,9,4,475.18,1900.72
12911,4283,23,4,374.08,1496.32
12912,4283,23,4,374.08,1496.32
12913,4284,12,3,458.36,1375.08
12914,4285,60,3,285.16,855.48
12915,4286,59,3,217.48,652.44
12916,4286,77,2,338.32,676.64
12917,4286,72,5,119.47,597.35
12918,4287,64,5,131.45,657.25
12919,4288,93,5,332.77,1663.85
12920,4289,29,2,201.64,403.28
12921,4290,32,3,27.18,81.54
12922,4290,16,1,165.55,165.55
12923,4290,82,1,50.53,50.53
12924,4290,16,1,165.55,165.55
12925,4291,94,4,25.54,102.16
12926,4291,16,5,165.55,827.75
12927,4291,2,2,365.81,731.62
12928,4291,84,2,231.72,463.44
12929,4291,47,3,195.47,586.41
12930,4292,2,4,365.81,1463.24
12931,4292,82,5,50.53,252.65
12932,4292,62,5,24.46,122.3
12933,4292,98,3,497.8,1493.4
12934,4292,92,2,86.91,173.82
12935,4293,30,4,79.6,318.4
12936,4293,46,5,22.72,113.6
12937,4293,3,1,222.37,222.37
12938,4293,61,1,137.94,137.94
12939,4294,9,4,475.18,1900.72
12940,4295,100,3,304.07,912.21
12941,4295,97,4,459.39,1837.56
12942,4295,35,2,362.46,724.92
12943,4296,92,4,86.91,347.64
12944,4296,86,4,306.93,1227.72
12945,4296,95,4,182.11,728.44
12946,4297,93,4,332.77,1331.08
12947,4297,73,2,445.17,890.34
12948,4297,57,4,129.78,519.12
12949,4297,68,3,421.3,1263.9
12950,4298,38,2,308.76,617.52
12951,4298,6,1,123.18,123.18
12952,4298,91,5,267.41,1337.05
12953,4298,32,3,27.18,81.54
12954,4298,15,3,271.65,814.95
12955,4299,83,5,248.56,1242.8
12956,4300,92,3,86.91,260.73
12957,4300,12,5,458.36,2291.8
12958,4300,31,4,5.09,20.36
12959,4300,66,3,484.65,1453.95
12960,4301,89,4,33.05,132.2
12961,4301,67,1,129.58,129.58
12962,4301,90,2,495.83,991.66
12963,4301,16,2,165.55,331.1
12964,4302,32,4,27.18,108.72
12965,4303,62,2,24.46,48.92
12966,4303,6,3,123.18,369.54
12967,4304,56,5,262.46,1312.3
12968,4304,12,2,458.36,916.72
12969,4304,90,2,495.83,991.66
12970,4305,11,4,40.17,160.68
12971,4305,87,3,499.61,1498.83
12972,4305,46,1,22.72,22.72
12973,4306,6,4,123.18,492.72
12974,4306,45,2,60.95,121.9
12975,4307,7,3,494.45,1483.35
12976,4307,46,3,22.72,68.16
12977,4308,56,4,262.46,1049.84
12978,4308,46,5,22.72,113.6
12979,4308,45,4,60.95,243.8
12980,4308,21,4,285.68,1142.72
12981,4309,81,5,190.81,954.05
12982,4309,33,2,465.91,931.82
12983,4309,42,4,495.44,1981.76
12984,4310,97,2,459.39,918.78
12985,4311,27,3,199.62,598.86
12986,4311,46,1,22.72,22.72
12987,4312,18,1,147.41,147.41
12988,4312,100,5,304.07,1520.35
12989,4313,22,2,132.73,265.46
12990,4313,24,3,124.22,372.66
12991,4313,49,3,48.28,144.84
12992,4313,41,3,129.84,389.52
12993,4313,10,5,355.47,1777.35
12994,4314,64,1,131.45,131.45
12995,4314,88,1,457.23,457.23
12996,4315,9,1,475.18,475.18
12997,4315,92,4,86.91,347.64
12998,4315,17,3,208.38,625.14
12999,4315,48,1,90.18,90.18
13000,4316,96,4,226.88,907.52
13001,4316,29,2,201.64,403.28
13002,4316,17,2,208.38,416.76
13003,4316,82,4,50.53,202.12
13004,4316,83,5,248.56,1242.8
13005,4317,9,5,475.18,2375.9
13006,4317,30,4,79.6,318.4
13007,4317,93,2,332.77,665.54
13008,4317,100,4,304.07,1216.28
13009,4318,10,4,355.47,1421.88
13010,4318,68,5,421.3,2106.5
13011,4319,92,3,86.91,260.73
13012,4319,12,2,458.36,916.72
13013,4319,93,4,332.77,1331.08
13014,4319,55,4,148.84,595.36
13015,4319,30,2,79.6,159.2
13016,4320,20,2,468.19,936.38
13017,4320,44,2,275.97,551.94
13018,4320,35,4,362.46,1449.84
13019,4320,77,5,338.32,1691.6
13020,4320,9,4,475.18,1900.72
13021,4321,27,1,199.62,199.62
13022,4321,18,3,147.41,442.23
13023,4321,30,3,79.6,238.8
13024,4321,78,1,485.18,485.18
13025,4322,75,3,54.82,164.46
13026,4322,78,3,485.18,1455.54
13027,4323,95,3,182.11,546.33
13028,4323,92,1,86.91,86.91
13029,4323,56,5,262.46,1312.3
13030,4323,78,2,485.18,970.36
13031,4323,3,4,222.37,889.48
13032,4324,10,4,355.47,1421.88
13033,4324,83,1,248.56,248.56
13034,4325,86,2,306.93,613.86
13035,4325,66,2,484.65,969.3
13036,4325,81,2,190.81,381.62
13037,4325,42,1,495.44,495.44
13038,4326,40,4,295.42,1181.68
13039,4326,65,1,423.49,423.49
13040,4327,51,2,68.81,137.62
13041,4327,80,1,15.77,15.77
13042,4327,32,2,27.18,54.36
13043,4328,34,2,348.91,697.82
13044,4328,12,5,458.36,2291.8
13045,4328,85,1,44.53,44.53
13046,4328,72,4,119.47,477.88
13047,4329,9,5,475.18,2375.9
13048,4330,20,3,468.19,1404.57
13049,4330,99,4,300.02,1200.08
13050,4331,34,1,348.91,348.91
13051,4331,9,2,475.18,950.36
13052,4331,93,3,332.77,998.31
13053,4331,71,2,228.07,456.14
13054,4331,69,1,474.83,474.83
13055,4332,19,3,153.82,461.46
13056,4332,38,1,308.76,308.76
13057,4332,34,5,348.91,1744.55
13058,4332,82,3,50.53,151.59
13059,4333,11,1,40.17,40.17
13060,4333,69,1,474.83,474.83
13061,4334,39,4,73.96,295.84
13062,4335,48,1,90.18,90.18
13063,4335,55,3,148.84,446.52
13064,4335,16,2,165.55,331.1
13065,4336,49,1,48.28,48.28
13066,4336,20,5,468.19,2340.95
13067,4337,50,2,53.82,107.64
13068,4337,69,2,474.83,949.66
13069,4337,21,4,285.68,1142.72
13070,4337,14,3,444.98,1334.94
13071,4338,61,5,137.94,689.7
13072,4338,100,2,304.07,608.14
13073,4338,57,1,129.78,129.78
13074,4338,50,2,53.82,107.64
13075,4338,29,5,201.64,1008.2
13076,4339,45,2,60.95,121.9
13077,4339,37,4,344.56,1378.24
13078,4339,20,1,468.19,468.19
13079,4340,33,1,465.91,465.91
13080,4341,28,4,338.73,1354.92
13081,4341,6,5,123.18,615.9
13082,4341,16,2,165.55,331.1
13083,4342,74,3,113.45,340.35
13084,4342,41,3,129.84,389.52
13085,4342,87,5,499.61,2498.05
13086,4342,62,2,24.46,48.92
13087,4342,31,3,5.09,15.27
13088,4343,94,1,25.54,25.54
13089,4344,22,4,132.73,530.92
13090,4344,59,3,217.48,652.44
13091,4344,23,2,374.08,748.16
13092,4344,5,5,41.82,209.1
13093,4344,55,3,148.84,446.52
13094,4345,11,2,40.17,80.34
13095,4345,38,5,308.76,1543.8
13096,4345,23,4,374.08,1496.32
13097,4345,67,1,129.58,129.58
13098,4345,66,3,484.65,1453.95
13099,4346,67,5,129.58,647.9
13100,4346,6,3,123.18,369.54
13101,4346,55,1,148.84,148.84
13102,4346,62,2,24.46,48.92
13103,4347,54,1,459.5,459.5
13104,4347,57,3,129.78,389.34
13105,4347,79,5,181.2,906
13106,4348,77,2,338.32,676.64
13107,4348,57,5,129.78,648.9
13108,4348,86,3,306.93,920.79
13109,4348,22,4,132.73,530.92
13110,4349,31,1,5.09,5.09
13111,4349,55,5,148.84,744.2
13112,4349,31,2,5.09,10.18
13113,4349,97,2,459.39,918.78
13114,4349,45,2,60.95,121.9
13115,4350,22,2,132.73,265.46
13116,4350,91,1,267.41,267.41
13117,4350,59,4,217.48,869.92
13118,4351,87,4,499.61,1998.44
13119,4351,36,3,256.3,768.9
13120,4351,85,3,44.53,133.59
13121,4351,26,5,422.35,2111.75
13122,4351,31,3,5.09,15.27
13123,4352,61,1,137.94,137.94
13124,4353,93,2,332.77,665.54
13125,4353,93,2,332.77,665.54
13126,4354,7,1,494.45,494.45
13127,4355,13,3,205.95,617.85
13128,4355,56,3,262.46,787.38
13129,4356,27,4,199.62,798.48
13130,4356,37,4,344.56,1378.24
13131,4356,39,1,73.96,73.96
13132,4356,67,4,129.58,518.32
13133,4357,11,2,40.17,80.34
13134,4358,32,2,27.18,54.36
13135,4358,4,1,387.21,387.21
13136,4359,71,2,228.07,456.14
13137,4359,61,4,137.94,551.76
13138,4360,38,3,308.76,926.28
13139,4361,6,2,123.18,246.36
13140,4361,79,1,181.2,181.2
13141,4361,64,1,131.45,131.45
13142,4362,29,1,201.64,201.64
13143,4362,54,4,459.5,1838
13144,4363,14,2,444.98,889.96
13145,4363,50,5,53.82,269.1
13146,4363,49,2,48.28,96.56
13147,4363,95,1,182.11,182.11
13148,4364,55,5,148.84,744.2
13149,4365,6,1,123.18,123.18
13150,4365,71,4,228.07,912.28
13151,4365,47,5,195.47,977.35
13152,4366,96,5,226.88,1134.4
13153,4366,79,4,181.2,724.8
13154,4366,84,5,231.72,1158.6
13155,4366,3,1,222.37,222.37
13156,4366,83,4,248.56,994.24
13157,4367,50,2,53.82,107.64
13158,4367,68,1,421.3,421.3
13159,4368,43,3,471.99,1415.97
13160,4368,29,5,201.64,1008.2
13161,4368,33,1,465.91,465.91
13162,4369,26,4,422.35,1689.4
13163,4369,30,2,79.6,159.2
13164,4370,40,1,295.42,295.42
13165,4370,97,3,459.39,1378.17
13166,4370,27,1,199.62,199.62
13167,4371,76,2,369.33,738.66
13168,4371,31,1,5.09,5.09
13169,4371,30,3,79.6,238.8
13170,4371,18,3,147.41,442.23
13171,4372,91,2,267.41,534.82
13172,4372,44,1,275.97,275.97
13173,4372,26,2,422.35,844.7
13174,4373,74,2,113.45,226.9
13175,4373,80,4,15.77,63.08
13176,4374,44,3,275.97,827.91
13177,4374,45,1,60.95,60.95
13178,4374,69,5,474.83,2374.15
13179,4374,5,2,41.82,83.64
13180,4374,12,3,458.36,1375.08
13181,4375,53,1,485,485
13182,4375,89,4,33.05,132.2
13183,4375,87,1,499.61,499.61
13184,4375,51,3,68.81,206.43
13185,4376,7,4,494.45,1977.8
13186,4376,57,1,129.78,129.78
13187,4376,14,5,444.98,2224.9
13188,4376,62,2,24.46,48.92
13189,4377,7,3,494.45,1483.35
13190,4378,75,5,54.82,274.1
13191,4378,54,1,459.5,459.5
13192,4378,42,4,495.44,1981.76
13193,4378,35,5,362.46,1812.3
13194,4379,6,2,123.18,246.36
13195,4379,69,5,474.83,2374.15
13196,4379,95,2,182.11,364.22
13197,4379,77,5,338.32,1691.6
13198,4379,98,3,497.8,1493.4
13199,4380,78,5,485.18,2425.9
13200,4380,34,1,348.91,348.91
13201,4381,53,4,485,1940
13202,4381,6,5,123.18,615.9
13203,4381,27,1,199.62,199.62
13204,4382,78,3,485.18,1455.54
13205,4382,36,4,256.3,1025.2
13206,4382,52,4,282.24,1128.96
13207,4382,21,3,285.68,857.04
13208,4383,62,2,24.46,48.92
13209,4383,5,2,41.82,83.64
13210,4384,44,3,275.97,827.91
13211,4384,19,1,153.82,153.82
13212,4385,7,3,494.45,1483.35
13213,4385,48,4,90.18,360.72
13214,4385,18,4,147.41,589.64
13215,4385,86,2,306.93,613.86
13216,4386,53,5,485,2425
13217,4386,30,4,79.6,318.4
13218,4386,6,4,123.18,492.72
13219,4386,30,2,79.6,159.2
13220,4386,31,1,5.09,5.09
13221,4387,77,1,338.32,338.32
13222,4387,47,1,195.47,195.47
13223,4387,46,5,22.72,113.6
13224,4387,89,4,33.05,132.2
13225,4387,26,5,422.35,2111.75
13226,4388,32,1,27.18,27.18
13227,4389,10,4,355.47,1421.88
13228,4390,58,5,125.93,629.65
13229,4390,81,3,190.81,572.43
13230,4391,46,1,22.72,22.72
13231,4391,58,1,125.93,125.93
13232,4391,42,5,495.44,2477.2
13233,4392,62,5,24.46,122.3
13234,4392,3,2,222.37,444.74
13235,4392,33,1,465.91,465.91
13236,4392,31,4,5.09,20.36
13237,4393,25,4,219.41,877.64
13238,4393,71,4,228.07,912.28
13239,4393,24,2,124.22,248.44
13240,4393,23,2,374.08,748.16
13241,4393,100,1,304.07,304.07
13242,4394,24,1,124.22,124.22
13243,4394,84,3,231.72,695.16
13244,4394,18,2,147.41,294.82
13245,4394,43,4,471.99,1887.96
13246,4394,77,5,338.32,1691.6
13247,4395,20,4,468.19,1872.76
13248,4395,1,1,349.63,349.63
13249,4395,64,1,131.45,131.45
13250,4395,8,4,119.39,477.56
13251,4395,19,2,153.82,307.64
13252,4396,16,4,165.55,662.2
13253,4396,97,3,459.39,1378.17
13254,4396,58,4,125.93,503.72
13255,4396,54,4,459.5,1838
13256,4396,14,4,444.98,1779.92
13257,4397,76,2,369.33,738.66
13258,4397,80,2,15.77,31.54
13259,4397,19,2,153.82,307.64
13260,4398,35,2,362.46,724.92
13261,4398,63,2,228.34,456.68
13262,4398,96,3,226.88,680.64
13263,4399,92,3,86.91,260.73
13264,4399,61,5,137.94,689.7
13265,4399,20,1,468.19,468.19
13266,4399,16,4,165.55,662.2
13267,4399,71,2,228.07,456.14
13268,4400,37,4,344.56,1378.24
13269,4400,11,5,40.17,200.85
13270,4400,64,1,131.45,131.45
13271,4400,56,2,262.46,524.92
13272,4401,37,5,344.56,1722.8
13273,4401,41,5,129.84,649.2
13274,4402,11,2,40.17,80.34
13275,4402,26,5,422.35,2111.75
13276,4402,22,4,132.73,530.92
13277,4402,83,4,248.56,994.24
13278,4402,43,5,471.99,2359.95
13279,4403,56,3,262.46,787.38
13280,4404,71,1,228.07,228.07
13281,4404,85,5,44.53,222.65
13282,4405,75,2,54.82,109.64
13283,4405,6,5,123.18,615.9
13284,4405,56,5,262.46,1312.3
13285,4405,36,4,256.3,1025.2
13286,4405,39,5,73.96,369.8
13287,4406,5,1,41.82,41.82
13288,4406,60,5,285.16,1425.8
13289,4406,56,4,262.46,1049.84
13290,4407,69,5,474.83,2374.15
13291,4408,32,1,27.18,27.18
13292,4408,19,1,153.82,153.82
13293,4409,42,5,495.44,2477.2
13294,4410,67,4,129.58,518.32
13295,4411,14,1,444.98,444.98
13296,4412,65,4,423.49,1693.96
13297,4412,53,3,485,1455
13298,4413,4,3,387.21,1161.63
13299,4413,16,2,165.55,331.1
13300,4413,66,5,484.65,2423.25
13301,4414,57,1,129.78,129.78
13302,4414,74,2,113.45,226.9
13303,4414,62,1,24.46,24.46
13304,4414,82,2,50.53,101.06
13305,4414,18,5,147.41,737.05
13306,4415,20,2,468.19,936.38
13307,4415,47,4,195.47,781.88
13308,4415,34,2,348.91,697.82
13309,4415,75,5,54.82,274.1
13310,4416,50,5,53.82,269.1
13311,4416,40,4,295.42,1181.68
13312,4417,1,3,349.63,1048.89
13313,4417,95,1,182.11,182.11
13314,4417,86,3,306.93,920.79
13315,4417,52,5,282.24,1411.2
13316,4417,46,3,22.72,68.16
13317,4418,77,4,338.32,1353.28
13318,4419,85,4,44.53,178.12
13319,4419,64,2,131.45,262.9
13320,4419,45,3,60.95,182.85
13321,4419,50,2,53.82,107.64
13322,4420,47,1,195.47,195.47
13323,4420,18,3,147.41,442.23
13324,4420,35,1,362.46,362.46
13325,4420,43,4,471.99,1887.96
13326,4420,79,5,181.2,906
13327,4421,87,3,499.61,1498.83
13328,4422,74,4,113.45,453.8
13329,4422,58,4,125.93,503.72
13330,4422,34,5,348.91,1744.55
13331,4422,53,5,485,2425
13332,4423,33,5,465.91,2329.55
13333,4423,90,5,495.83,2479.15
13334,4423,48,3,90.18,270.54
13335,4423,31,5,5.09,25.45
13336,4423,72,5,119.47,597.35
13337,4424,57,2,129.78,259.56
13338,4424,17,2,208.38,416.76
13339,4424,13,3,205.95,617.85
13340,4425,53,1,485,485
13341,4425,50,4,53.82,215.28
13342,4425,26,2,422.35,844.7
13343,4425,76,1,369.33,369.33
13344,4426,94,5,25.54,127.7
13345,4426,22,3,132.73,398.19
13346,4426,20,4,468.19,1872.76
13347,4426,69,5,474.83,2374.15
13348,4427,31,5,5.09,25.45
13349,4427,22,1,132.73,132.73
13350,4427,79,5,181.2,906
13351,4427,74,5,113.45,567.25
13352,4427,6,5,123.18,615.9
13353,4428,41,1,129.84,129.84
13354,4428,40,1,295.42,295.42
13355,4428,12,2,458.36,916.72
13356,4428,48,1,90.18,90.18
13357,4429,26,2,422.35,844.7
13358,4429,99,3,300.02,900.06
13359,4429,42,2,495.44,990.88
13360,4429,19,2,153.82,307.64
13361,4429,99,5,300.02,1500.1
13362,4430,13,1,205.95,205.95
13363,4430,19,5,153.82,769.1
13364,4430,1,1,349.63,349.63
13365,4431,99,4,300.02,1200.08
13366,4431,37,4,344.56,1378.24
13367,4431,94,3,25.54,76.62
13368,4431,95,2,182.11,364.22
13369,4432,30,1,79.6,79.6
13370,4432,4,2,387.21,774.42
13371,4432,76,5,369.33,1846.65
13372,4432,91,4,267.41,1069.64
13373,4432,78,2,485.18,970.36
13374,4433,52,2,282.24,564.48
13375,4433,62,4,24.46,97.84
13376,4433,10,5,355.47,1777.35
13377,4434,8,1,119.39,119.39
13378,4435,36,3,256.3,768.9
13379,4435,43,3,471.99,1415.97
13380,4435,27,1,199.62,199.62
13381,4435,82,2,50.53,101.06
13382,4436,2,5,365.81,1829.05
13383,4436,28,5,338.73,1693.65
13384,4436,9,2,475.18,950.36
13385,4436,56,2,262.46,524.92
13386,4436,83,4,248.56,994.24
13387,4437,27,2,199.62,399.24
13388,4437,25,5,219.41,1097.05
13389,4437,19,1,153.82,153.82
13390,4437,29,1,201.64,201.64
13391,4438,4,3,387.21,1161.63
13392,4438,71,4,228.07,912.28
13393,4439,5,4,41.82,167.28
13394,4439,5,1,41.82,41.82
13395,4440,57,5,129.78,648.9
13396,4441,28,1,338.73,338.73
13397,4441,80,2,15.77,31.54
13398,4442,49,4,48.28,193.12
13399,4443,68,4,421.3,1685.2
13400,4443,37,3,344.56,1033.68
13401,4444,31,2,5.09,10.18
13402,4444,3,3,222.37,667.11
13403,4444,64,5,131.45,657.25
13404,4444,63,1,228.34,228.34
13405,4445,32,1,27.18,27.18
13406,4445,37,3,344.56,1033.68
13407,4446,80,2,15.77,31.54
13408,4446,24,5,124.22,621.1
13409,4446,66,1,484.65,484.65
13410,4447,24,2,124.22,248.44
13411,4447,77,1,338.32,338.32
13412,4448,34,1,348.91,348.91
